,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352
Fent,0.113229777,0.416720085,0.066819219,0,0,0,0,0,0,0.028470555,0.085039977,0.029317293,0.028223093,0.044359804,0.100908355,0.066293983,0.338809797,0.012906287,0,0,0,0.009432378,0.037327013,0.017469428,0.0980049,0.029779421,0.060329552,0.058415945,0.042232028,0.095012,0.006532401,0,0,0,0,0.016769279,0.289608583,0.032959159,0.137667397,0.032996427,0.017775028,0.042951556,0.010685092,0.013943839,0,0,0,0,0.021959522,0.01299275,0.276923421,0.056144065,0.243355048,0.113588547,0.02184722,0.17363635,0.050347093,0.106295871,0,0,0,0.012100297,0.129693455,0.236141878,0.386966006,0.076369861,0.016860214,0,0,0,0,0,0,0,0,0.00822687,0.039739519,0.135624096,0.007622128,0.020517484,0,0,0,0,0,0,0,0,0,0.116026396,0.073228386,0.204990484,0,0.02952053,0,0,0,0,0.008920062,0,0,0,0,0.029957315,0.012286142,0.828468568,0.134831025,0.015499173,0.013355496,0.011003116,0,0,0,0,0,0.011281883,0.008447499,0.071231794,0.022239283,0.024805335,0,0,0.006882724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031104684,0.018004601,0.032042357,0.015012199,0.014269316,0.414705605,0.054022749,0,0,0,0,0,0,0.006075242,0,0,0,0,0.125426971,0.015315812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.162198437,0.012682677,0,0,0,0,0,0.007681261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008678066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bu,0.144053659,0.279343505,0.361429893,0.184175056,0,0,0,0,0,0.014380338,0.044489229,0.01661484,0.01804821,0.018050683,0.060773935,0.044094905,0.017802758,0.005813569,0,0,0,0,0.014905868,0.00863249,0.062769581,0.017141901,0.044427631,0.026196393,0.053404389,0.092077811,0.141110481,0.007663876,0.027376302,0,0,0.010133583,0.207635444,0.050985562,0.090404644,0.017427161,0.010013801,0.043615781,0.010958271,0.020325937,0,0,0,0,0.012039128,0.009403,0.187497954,0.020721438,0.142695903,0.074637341,0.032680712,0.247321059,0.036718646,0.045707652,0,0,0,0,0.060415298,0.133892045,0.360569636,0.06847444,0.006588201,0,0,0,0,0,0,0,0.013054383,0,0.038328448,0.103533227,0.036057199,0.014865234,0,0,0,0,0,0,0,0,0,0.102508668,0.072432872,0.149765231,0.0312358,0.017511844,0.013483805,0,0,0,0.010882185,0,0,0,0.007291694,0.016445827,0.015837263,0.824112106,0.100200554,0.016545704,0.007482261,0,0,0,0,0,0,0,0,0.031635424,0.008834834,0.036323733,0.005820871,0,0.020949812,0.007178744,0.006299642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028869975,0.017751053,0.041107914,0.030403692,0.051724036,0.542538692,0.075432467,0.006631897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02455373,0.005834533,0,0,0,0,0,0,0,0.058584542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00996881,0,0,0,0,0,1,0.186068471,0.013624197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01166624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MeOAc,0.087840579,0.337924003,0.057614298,0,0.623171074,0.019930851,0,0,0,0.009758193,0.064085144,0.023577741,0.032682849,0.029491734,0.08603525,0.051419917,0.030455207,0.083673299,0.004352359,0,0,0.007256624,0.024194133,0.019611694,0.096887532,0.019749003,0.04593816,0.060192021,0.058220767,0.150663862,0.013494852,0,0,0,0,0.012436301,0.260015849,0.024126286,0.113686116,0.030508746,0.008194943,0.050022593,0.009229955,0.008820104,0,0,0,0.008840874,0.010891744,0.006612309,0.252550607,0.049271661,0.046277856,0.051734459,0.035266572,0.218389202,0.038835229,0.047337561,0,0.022725038,0.004645901,0.012010296,0.102493214,0.173908599,0.407736215,0.129833,0.012278222,0,0,0,0,0,0,0,0.015975189,0.010286199,0.044637298,0.083453142,0.02419644,0.036791051,0,0,0,0,0,0,0,0.013590623,0.004897212,0.119517724,0.065341236,0.194447765,0,0.01031943,0,0.006466,0,0,0.031235678,0,0,0,0.005156369,0.025621688,0.013294311,0.078928166,0,0.005101907,0,0,0,0,0,0,0,0,0,0.327275492,0.05492742,0.046441242,0,0.009559729,0,0,0.031548374,0,0,0,0,0,0,0.005492604,0,0,0,0.007318702,0,0,0,0,0,0,0,0.030089895,0.019439307,0.044726838,0.037392212,0.065605931,0.032711234,0.114529126,0,0,0,0,0,0,0,0,0,0,0.017110126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229239408,0.035565191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.183109477,0.021065096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CyPr,0.514161283,0.390654805,0.063400789,0.141339049,0,0,0,0,0,0.016344575,0.084393598,0.02930564,0.030436176,0.029865228,0.076021827,0.062926573,0.041668424,0.0079962,0,0,0.007315246,0.005839847,0.022947373,0.014230177,0.098744465,0.028065323,0.050600682,0.077569776,0.753318637,0.109692701,0.010719902,0,0.032697585,0.01014063,0.014370664,0.01363752,0.294824246,0.080603698,0.140499724,0.033985818,0.015944708,0.048307553,0.011222575,0.023838664,0,0,0,0,0.024276211,0.012306544,0.276632076,0.041652564,0.127544845,0.076709079,0.039256292,0.298357354,0.040673539,0.052270672,0,0,0,0.015492764,0.111512402,0.158704154,0.39518876,0.058800021,0.00987619,0,0,0,0,0,0,0,0.022922965,0.013560471,0.055427872,0.105174832,0.038469269,0.018148528,0,0,0,0,0,0,0,0.008032981,0.008599992,0.12489403,0.07389843,0.155538856,0.024782483,0.019950682,0.022089151,0,0,0,0.006626981,0,0,0,0.006686933,0.034182096,0.022891808,0.681926485,0.098667079,0.014205768,0,0,0,0,0,0,0,0.010998177,0.006811561,0.07938509,0.030511425,0.039645135,0.033664013,0,0,0,0,0,0,0,0,0,0,0.00747823,0,0,0,0,0,0,0,0,0,0,0,0.03160833,0.015533594,0.045274981,0.021874539,0.037935552,0.662955166,0.090312855,0.010169538,0,0,0,0.007518948,0,0,0,0,0,0,0,0,0,0,0,0.043446732,0.010606747,0.014925415,0,0,0,0,0.090542427,0.015749781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01385843,0,0,0,1,0.17737054,0.021116649,0,0,0,0,0,0,0,0.013260937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017409872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iBu,0.245932255,0.393330443,0.866568622,0.197843057,0,0,0,0,0,0.028506565,0.089061169,0.032638525,0.030872537,0.031566669,0.096289444,0.066034754,0.045412935,0.009395968,0,0,0,0,0.031277299,0.013496223,0.106288292,0.028384734,0.052467395,0.073369249,0.072793568,0.130120048,0.210110025,0.009648321,0.027095126,0.009908722,0.009884581,0.017461933,0.324036986,0.085514707,0.13737359,0.033530452,0.00857228,0.058272804,0.010390252,0.030031145,0,0,0,0,0.022629217,0.015693852,0.295422431,0.057052078,0.238437464,0.093483303,0.042194468,0.35005076,0.044751635,0.076246364,0,0,0,0.015960207,0.117126599,0.220977624,0.466037747,0.076186011,0.013166137,0,0,0,0,0,0,0,0.016796448,0.012607998,0.057365749,0.124255092,0.036389864,0.02577494,0.006527383,0,0,0,0,0,0,0,0.005089228,0.141661179,0.09318814,0.169824621,0.027873429,0.020655294,0.011787529,0,0,0,0.014050821,0,0,0,0,0.029698966,0.018419684,0.78468471,0.110508125,0.024262109,0,0,0,0,0,0,0,0.006580815,0,0.039286935,0.020505138,0.045568564,0.009810066,0,0.040329501,0.007556913,0,0,0,0,0,0,0,0,0.006583229,0,0,0,0,0,0,0,0,0,0,0.030609561,0.018847783,0.04630969,0.038440393,0.063080549,0.643309521,0.092144287,0.008649692,0,0,0,0,0,0.005289276,0,0,0,0,0,0,0,0,0,0.020453315,0,0,0,0,0,0,0,0,0.048215535,0.008262472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007695482,0,0.012521252,0,0,0,0,0,1,0.180753216,0.016948375,0,0,0,0,0,0.008425825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006211298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fur,0.065389631,0.237997299,0.034249809,0.079824409,0,0,0,0,0,0.016655231,0.041997001,0.01881806,0.022903797,0.01959412,0.04838056,0.029151775,0.01567565,0,0,0,0,0,0.018932273,0,0.064476367,0.012200621,0.056892022,0.022288815,0.031833795,0.04087889,0,0,0.015047846,0.006587227,0,0.012364352,0.184786774,0.044304697,0.073996294,0.020926214,0.024235892,0.031575452,0,0.007916374,0,0,0,0,0.008014082,0,0.157771596,0.012994366,0.022376059,0.028391336,1,0.301532107,0.025188651,0.106543517,0,0,0,0.010658817,0.077506692,0.097352818,0.231484937,0.020919877,0.008148337,0,0,0,0,0,0,0,0.021240706,0.008930735,0.031229571,0.037911853,0.010615932,0.007281644,0.008236908,0,0,0,0,0,0,0,0,0.079882327,0.03813689,0.040739919,0.013293089,0,0.009006336,0,0.014463074,0.011542164,0.012893859,0,0,0.008724119,0.009807155,0.018957326,0,0.02119841,0,0.008926608,0,0,0,0,0,0,0,0,0,0.159003625,0.01534141,0.013694088,0,0,0,0,0,0,0,0,0,0.065708543,0.030702127,0.006633944,0,0,0,0,0,0,0,0,0,0,0,0.020371654,0.01267059,0.029214703,0.054501503,0.030056933,0.00734914,0,0,0,0,0,0.006470656,0,0.007123219,0,0,0,0,0,0,0,0,0,0.010619321,0,0,0.007102145,0,0.028146993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364364689,0.064168949,0,0,0,0,0,0,0,0,0,0,0,0.009192614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007214589,0,0,0,0.664709421,0.129517021,0.016221515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ac,0.06604044,0.291837232,0.216454129,0.177785624,0.005178103,0,0,0,0,0.01560025,0.052323987,0.01659654,0.017751908,0.011825784,0.042322419,0.036586809,0.022332807,0.003652306,0,0,0,0,0.016757665,0.009350632,0.070282273,0.021550646,0.042818517,0.038675377,0.037832537,0.057288328,0.004923474,0,0.009750156,0.004606413,0,0.010292238,0.207460255,0.049740199,0.086642388,0.015032508,0.006287049,0.036035882,0.007637757,0.006979656,0,0,0,0,0.014753316,0.007244738,0.176750077,0.030035555,0.099853386,0.056202995,0.026623549,0.207603908,0.026804998,0.033028664,0,0,0,0.005234906,0.079089654,0.11081703,0.250836425,0.057198042,0.007255339,0,0,0,0,0,0,0,0.013071657,0.006256125,0.046419429,0.133498699,0.033191544,0.010183822,0,0,0,0,0,0,0,0.005094689,0.003266964,0.084503085,0.053340381,0.129022853,0.020954612,0.01438552,0.025290898,0.012766586,0,0,0.005526819,0,0,0,0.004843716,0.021349677,0.010028617,0.667576545,0.07863413,0.013684506,0,0,0,0,0,0,0,0.008192412,0,0.110251627,0.019995095,0.025116613,0.00529807,0,0,0,0,0,0,0,0,0,0,0.006162257,0,0,0,0,0,0,0,0,0,0,0,0.022333904,0.011358855,0.026485744,0.018686569,0.353557177,0.197529454,0.023945162,0.003793035,0,0,0,0,0,0,0,0,0,0,0.004360485,0,0,0,0,0.007127915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.158847351,0.014252686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004302438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bz,0.028386885,0.090870245,0.015933885,0.011341141,0,0,0,0,0,0.009941157,0.043641996,0.007896457,0.007423779,0.007429663,0.019471618,0.01032662,0.010606966,0,0,0,0,0,0.00641225,0.003586502,0.02231462,0.002902342,0.014636176,0.01782051,0.016281899,0.023517036,0.002155152,0,0.00493263,0.004775553,0.003455454,0.009952526,0.276092121,0.036446852,0.034156863,0.006391855,0.003622305,0.008893824,0.003484676,0.004376377,0,0,0,0,0.006362883,0.002835323,0.065950832,0.009518594,0.008685784,0.018997643,0.007869131,0.117491779,0.01120366,0.043936305,0.002266104,0,0,0.004111091,0.031791177,0.049898017,1,0.083935052,0.008240432,0,0,0,0,0,0,0,0.004267171,0,0.012768451,0.017905382,0.005699567,0.002406726,0,0,0,0,0,0,0,0.002071029,0,0.031762953,0.02059011,0.028663142,0.005363122,0.00405539,0.004946593,0.002558767,0,0,0,0,0,0,0,0.005283088,0.002805453,0.012146125,0.002833278,0.003045258,0,0,0,0.003920703,0,0,0,0,0,0.044570997,0.007781965,0.01055715,0.002165674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025659372,0.011088271,0.003222631,0,0.007030786,0.009895729,0.013721038,0.016930504,0.007630273,0.002916953,0,0,0,0,0,0,0,0.013324655,0.003567254,0,0,0,0,0,0,0,0,0.006284095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054738096,0.005982606,0,0.00353524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001844189,0,0.002437243,0,0,0,0,0,0,0,0,0,0,0,0.294826921,0.062641934,0.006904626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FentBn,0.025983732,0.060506788,0.001810685,0,0,0,0,0,0,0.03292073,0.073205366,0.040173663,0.010904878,0.001829936,0.034167487,0.021747476,0.100225232,0,0,0,0,0,0.01091507,0.002329318,0.072259824,0.014084619,0.00189335,0,0.015090178,0,0,0,0,0,0.002561457,0,0.116685596,0.020646796,0.05243514,0.009629812,0,0.691085064,0.046029231,0,0,0,0,0,0.011243462,0.004842083,1,0.10854374,0.181704943,0.011817582,0,0.016285977,0,0,0,0,0,0,0.008577825,0.024501439,0.022192503,0.038885007,0,0,0,0,0,0,0,0,0.002746036,0,0.020509778,0.089944298,0.048547658,0.040660589,0,0,0,0,0,0,0,0,0,0.016432055,0.007081943,0.078027066,0.010239035,0.041148647,0.005925777,0,0,0,0,0,0,0,0,0.020772491,0.027701562,0.106240467,0.004481984,0,0.02295007,0.01417068,0,0,0,0,0,0,0,0.03599629,0,0,0,0,0,0,0,0,0,0,0,0.003799155,0.001851451,0.148746845,0.157347318,0.060838577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001815215,0,0,0.002693947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017870186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047082351,0.002317994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009975189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
