,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352
Fent,0.113229777,0.416720085,0.066819219,0,0,0,0,0,0,0.028470555,0.085039977,0.029317293,0.028223093,0.044359804,0.100908355,0.066293983,0.338809797,0.012906287,0,0,0,0.009432378,0.037327013,0.017469428,0.0980049,0.029779421,0.060329552,0.058415945,0.042232028,0.095012,0.006532401,0,0,0,0,0.016769279,0.289608583,0.032959159,0.137667397,0.032996427,0.017775028,0.042951556,0.010685092,0.013943839,0,0,0,0,0.021959522,0.01299275,0.276923421,0.056144065,0.243355048,0.113588547,0.02184722,0.17363635,0.050347093,0.106295871,0,0,0,0.012100297,0.129693455,0.236141878,0.386966006,0.076369861,0.016860214,0,0,0,0,0,0,0,0,0.00822687,0.039739519,0.135624096,0.007622128,0.020517484,0,0,0,0,0,0,0,0,0,0.116026396,0.073228386,0.204990484,0,0.02952053,0,0,0,0,0.008920062,0,0,0,0,0.029957315,0.012286142,0.828468568,0.134831025,0.015499173,0.013355496,0.011003116,0,0,0,0,0,0.011281883,0.008447499,0.071231794,0.022239283,0.024805335,0,0,0.006882724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031104684,0.018004601,0.032042357,0.015012199,0.014269316,0.414705605,0.054022749,0,0,0,0,0,0,0.006075242,0,0,0,0,0.125426971,0.015315812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.162198437,0.012682677,0,0,0,0,0,0.007681261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008678066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bu,0.144053659,0.279343505,0.361429893,0.184175056,0,0,0,0,0,0.014380338,0.044489229,0.01661484,0.01804821,0.018050683,0.060773935,0.044094905,0.017802758,0.005813569,0,0,0,0,0.014905868,0.00863249,0.062769581,0.017141901,0.044427631,0.026196393,0.053404389,0.092077811,0.141110481,0.007663876,0.027376302,0,0,0.010133583,0.207635444,0.050985562,0.090404644,0.017427161,0.010013801,0.043615781,0.010958271,0.020325937,0,0,0,0,0.012039128,0.009403,0.187497954,0.020721438,0.142695903,0.074637341,0.032680712,0.247321059,0.036718646,0.045707652,0,0,0,0,0.060415298,0.133892045,0.360569636,0.06847444,0.006588201,0,0,0,0,0,0,0,0.013054383,0,0.038328448,0.103533227,0.036057199,0.014865234,0,0,0,0,0,0,0,0,0,0.102508668,0.072432872,0.149765231,0.0312358,0.017511844,0.013483805,0,0,0,0.010882185,0,0,0,0.007291694,0.016445827,0.015837263,0.824112106,0.100200554,0.016545704,0.007482261,0,0,0,0,0,0,0,0,0.031635424,0.008834834,0.036323733,0.005820871,0,0.020949812,0.007178744,0.006299642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028869975,0.017751053,0.041107914,0.030403692,0.051724036,0.542538692,0.075432467,0.006631897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02455373,0.005834533,0,0,0,0,0,0,0,0.058584542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00996881,0,0,0,0,0,1,0.186068471,0.013624197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01166624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acryl,0.071983777,0.291283661,0.040772866,0.135404854,0.005781095,0,0,0,0,0.013476433,0.055188,0.015897477,0.015211158,0.019322557,0.407100142,0.032377063,0.021552381,0.006152851,0,0,0,0,0.019458112,0.009240166,0.068680309,0.012035612,0.044501416,0.042280039,0.042006591,0.064189522,0,0,0.026444131,0.008365069,0.006772614,0.010537393,0.217016734,0.059408189,0.089768326,0.020704049,0.008457473,0.020634236,0.008186976,0.009667181,0,0,0,0,0.010906707,0.007813185,0.188358452,0.029181977,0.063982527,0.026806627,0.024643766,0.233573867,0.021210952,0.075934384,0.005617657,0,0,0.010413339,0.091792884,0.138654589,0.272513191,0.048951598,0.007418226,0,0,0,0,0,0,0,0.01281576,0,0.039721915,0.078731458,0.027761611,0.009211467,0,0,0,0,0,0,0,0.006158346,0.007753244,0.127081205,0.058002172,0.125812268,0.021547496,0.011624574,0.01321886,0,0,0,0.048845964,0,0,0,0.006639502,0.022747231,0.013941306,0.517555216,0.074946325,0.021794485,0.008567586,0,0,0,0,0,0,0,0,0.146259355,0.02560333,0.026912159,0,0,0,0,0,0,0,0,0,0,0,0.014417475,0,0,0,0,0,0,0,0,0,0,0,0.022386262,0.011058951,0.024442776,0.027878643,0.025282152,0.146334255,0.019656456,0,0,0,0,0,0,0,0,0,0.414659213,0.059799891,0,0,0,0,0,0.028333848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.171623531,0.017322525,0,0,0,0,0,0,0,0.011931809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007210824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006562057,0,0,0,0,0,0,0,0,0,0,0
3F,0.024358365,0.148022445,0.017187266,0.11433812,0,0,0,0,0,0.046048287,0.154386489,0.133283515,0.015320444,0,0.007472725,0.018236165,0.200413038,0,0.007475442,0,0,0,0.026290404,0,0.080602166,0.014785125,0.008725425,0,0,0.05056453,0,0,0.068895803,0.014863928,0.013774269,0.009649325,0.22784473,0.142277958,0.200972813,0.011410171,0,0.02510292,0,0,0,0,0,0.015043274,0,0,0.186399641,0.03830111,0.456838902,0.058004647,0.019029633,0.013676445,0,0,0,0,0,0.019062241,0.143446421,0.255453051,0.279653809,0.065626826,0,0,0,0,0,0.008665643,0,0.059482887,0.008472711,0,0.028934389,0.051341694,0.014551433,0.011546039,0,0,0,0,0,0,0,0,0,0.077602206,0.048056412,0.086659149,0.014584041,0,0,0,0,0,0,0,0,0,0,0.070412087,0,0,0,0,0.062803495,0.018260621,0,0,0,0,0,0,0.007752612,0.037034823,0,0,0,0,0,0.084164617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024078477,0.024415429,0.207266206,0.039795655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008747164,0.533856877,0.059072567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013581337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.157473404,0.008372169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007964566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3F-Bu,0.077642784,0.117408105,0.250767623,0.115417003,0,0,0,0,0,0.009775977,0.032625381,0.013459346,0.013582261,0.007847236,0.019241368,0.017957189,0.018204615,0,0.015694259,0,0,0,0.011932207,0.008877184,0.054272903,0.022242376,0.018585111,0.018538751,0.017820557,0.051788385,0.185417658,0.015060755,0.02772668,0.011838744,0.015284044,0.008710036,0.153817175,0.035284915,0.064827841,0.010486249,0,0.030737044,0.006952218,0,0.006978109,0,0,0.023482961,0.010044083,0,0.125002226,0.034609572,0.351670504,0.076656377,0.023694075,0.019937393,0,0,0,0.009089787,0,0.025598042,0.065484098,0.091151945,0.273452484,0.065206475,0.010015162,0,0,0,0,0.014542192,0.008429649,0.0580357,0.020479242,0.010062797,0.032391139,0.05352733,0.030517849,0.01338667,0,0,0,0,0,0,0,0,0,0.073086726,0.043698189,0.077002848,0.018484471,0.020371478,0.022082246,0.008061647,0,0,0,0,0,0,0,0.066841857,0.017546496,0.048797053,0.011706259,0.010919271,0.00791284,0.012534131,0,0,0,0,0,0.011990634,0.028435145,0.053181444,0.021198658,0.01576183,0,0,0.048464458,0.105965487,0.018192281,0,0,0,0,0,0,0,0,0,0,0,0,0.012050603,0,0,0,0,0,0.065891176,0.051797954,0.267115163,0.060289539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011448679,0.02067967,0.027712857,0.596481939,0.081802397,0.008008482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015608824,0,0,0,0.031602025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.182568274,0.01324132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034868109,0.008157501,0,0,0
3F-THF,0.096825611,0.114894662,0.272726376,0.08419434,0,0,0,0,0,0.024506995,0.067864234,0.044048675,0.017681413,0,0.018191359,0,0,0,0.022085491,0,0,0,0.021526228,0,0.066009885,0,0,0,0.039241177,0.024445841,1,0.05321192,0.129273756,0.032282437,0.029264188,0,0.152229213,0.074768724,0.08205888,0,0,0.017746512,0,0,0,0,0,0.017371697,0.031885922,0,0.109534805,0.041037331,0.126493219,0.066591835,0,0.038471819,0,0,0,0,0,0.02001809,0.109225089,0.12692327,0.364288793,0.05040771,0,0,0,0,0,0,0,0.061351327,0.041097498,0.020127575,0.052193014,0.028569794,0.049109666,0,0,0,0,0,0,0,0,0,0,0.04530036,0.055432206,0.065173456,0.01888674,0.018325503,0.116284437,0.023273064,0,0,0,0,0,0,0,0.03004045,0.021069545,0,0.051543992,0.025934251,0,0,0,0,0,0.018636205,0,0,0.027803396,0.048649038,0,0,0,0,0.022483979,0.049945109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038054591,0,0,0,0,0.032898909,0.028193993,0.270491294,0.034061823,0,0,0,0.074893005,0,0.020781529,0,0,0,0.030856167,0,0,0,0,0,0,0.01782838,0.029546286,0.034239367,0.364044177,0.060342285,0,0.02347428,0,0,0,0,0,0,0,0,0,0,0.059563064,0,0.022988007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024992282,0,0.106429757,0.02758837,0.023255309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051702795,0,0,0,0,0,0,0,0,0,0,0,0.035431871,0,0,0.01864311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925770812,0.168549455,0,0,0,0,0,0,0,0,0.018426112,0,0,0,0,0,0,0,0,0,0,0,0.036708215,0.034731558,0,0,0.043896776,0,0,0,0,0,0,0,0,0,0.019684702,0,0,0,0,0.02742069,0,0,0,0,0,0
p-F,0.120598965,0.498962315,0.051201833,0.399468099,0.030397578,0,0,0,0,0.024036666,0.101608904,0.047946956,0,0.016771465,0.077524496,0.057868856,0.533516251,0,0.014437726,0,0,0,0.017529719,0,0.086160171,0,0.048371017,0.05912138,0.05149671,0.119312741,0,0,0.06684715,0.032020804,0.075350833,0,0.094138693,0.0782659,0.154245804,0.022298297,0,0.0256627,0.067751439,0.047261719,0,0,0,0,0,0,0.201485055,0.027648204,0,0.06000601,0.16642,0.424841539,0.042481907,0.05059523,0,0,0,0,0.165678596,0.149339617,0.319452596,0.024946571,0,0,0.039923501,0.026008127,0.531044903,0.022916134,0,0,0,0,0,0,0.009607365,0,0,0.093228788,0.012089946,0.013100952,0,0,0,0,0,0.01283135,0,0,0.015462774,0.010904822,0.057588021,0.09504579,0.009891008,0,0,0,0,0,0,0,0,0,0.016016019,0.101134292,0.078100208,0.111421278,0.017046683,0,0,0,0,0,0,0,0,0,0,0,0,0.638040221,0.055897394,0,0.057301569,0,0,0,0,0,0,0,0,0.024924104,0.012483115,0,0,0,0,0,0,0.035003272,0,0.02813124,0,0,0,0,0,0,0.025039247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32266254,0.044970105,0.080787798,0,0,0,0,0,0,0,0,0,0,0.05811599,0.014769112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048345742,0,0,0,0,0,0,0,0,0,1,0.112828261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028984978,0.022587557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010983456,0,0,0,0,0,0,0,0,0,0,0
pF-Acryl,0.035035035,0.16016016,0.024024024,0.104104104,0.003003003,0,0,0,0,0.004004004,0.012012012,0.005005005,0.01001001,0.013013013,0.365365365,0.032032032,0.018018018,0.003003003,0,0,0,0.002002002,0.009009009,0.003003003,0.05005005,0.004004004,0.021021021,0.025025025,0.029029029,0.041041041,0.003003003,0,0,0.002002002,0.021021021,0.004004004,0.054054054,0.019019019,0.051051051,0.01001001,0.006006006,0.024024024,0.014014014,0.01001001,0.001001001,0.001001001,0,0,0.011011011,0.006006006,0.216216216,0.019019019,0.002002002,0.013013013,0.085085085,0.11011011,0.013013013,0.006006006,0,0,0.003003003,0.004004004,0.043043043,0.023023023,0.141141141,0.012012012,0.003003003,0.005005005,0.026026026,0.009009009,0.017017017,0.004004004,0,0,0.004004004,0.002002002,0.007007007,0.002002002,0.001001001,0.001001001,0.007007007,0.051051051,0.014014014,0.012012012,0.001001001,0,0,0.001001001,0.002002002,0.013013013,0.004004004,0.007007007,0.003003003,0.006006006,0.019019019,0.041041041,0.015015015,0.006006006,0.004004004,0,0,0,0.001001001,0.004004004,0.001001001,0.004004004,0.001001001,0.073073073,0.039039039,0.065065065,0.009009009,0.001001001,0,0,0,0.001001001,0,0.002002002,0.001001001,0.012012012,0.004004004,0.01001001,0.008008008,0.269269269,0.033033033,0.006006006,0.001001001,0,0,0,0,0,0,0.001001001,0.002002002,0.089089089,0.018018018,0.005005005,0.001001001,0,0,0,0,0.004004004,0.002002002,0.017017017,0.003003003,0.01001001,0.002002002,0.006006006,0.003003003,0,0,0,0,0,0,0,0,0,0,0,0,0.001001001,0.013013013,0.018018018,0.103103103,0.015015015,0,0,0,0,0,0,0,0.001001001,0,0.328328328,0.053053053,0.004004004,0,0,0,0,0,0,0,0,0,0,0,0.005005005,0.001001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001001,0,1,0.172172172,0.017017017,0.001001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pF-Ac,0.036449539,0.166357829,0.137606743,0.159945997,0.013785617,0,0,0,0,0.01056432,0.022550487,0.009543662,0.010558424,0.009843335,0.025406613,0.023640745,0.020941377,0,0,0,0,0,0.009110302,0,0.032065566,0,0.026978553,0.025598619,0.026120292,0.042216522,0,0,0.033757862,0.007381861,0.02308126,0,0.061681578,0.028366433,0.056488051,0.007981592,0,0.019908798,0.019494408,0.024820468,0,0,0,0,0.008972514,0,0.104966567,0,0,0.025870991,0.084644661,0.165657608,0.011102528,0.018189714,0,0,0,0,0.060480834,0.055240394,0.169443004,0.009378701,0,0,0.024178183,0.01179698,0.092581263,0.014882155,0,0,0.008707576,0,0.009686193,0,0,0,0.007794456,0.046765713,0.010545607,0.019678724,0,0,0,0,0,0.010885399,0.008719496,0,0.00880986,0.011840688,0.048763963,0.089183982,0.024717416,0,0,0,0,0,0,0,0,0.007604501,0.011678418,0.056598538,0.042455056,0.073589558,0.011258773,0,0.023879919,0.007529006,0,0,0,0,0,0.011564343,0,0.007948395,0.008880869,0.433338755,0.053989277,0,0,0,0,0,0,0,0,0,0,0.066980337,0.013273429,0,0,0,0,0,0,0.0194325,0.009351271,0.01685759,0.009458938,0.007146531,0,0,0,0,0,0,0,0,0.008569403,0,0,0,0,0,0,0,0,0.296763309,0.153551726,0.020035692,0,0,0,0,0,0,0,0,0,0,0,0.007638852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.158543762,0.01424474,0,0.025798573,0,0.007497731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007388782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007723832,0,0,0,0.008921244,0,0,0,0,0,0,0,0,0,0.007837139,0,0,0,0,0,0,0,0,0,0,0
